dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
ann_gun_CentroidA1	220	12	7	0.3396643830452234	544	90084	11	0.9144076082126034	28.927739756466092	26	77476	11	0.9144076082126034	2.14389832014932
ann_gun_CentroidA1	220	12	8	0.3211586622615555	480	95096	17	0.9071193671673629	28.197760199093413	21	84316	17	0.9071193671673629	2.144787130032886
ann_gun_CentroidA1	220	12	9	0.3104273825192554	492	102580	12	0.9041862945515954	24.971380321749177	30	91060	12	0.9041862945515954	1.8211714514265398
ann_gun_CentroidA1	220	12	10	0.3028565946923982	404	107104	8	0.8793884988001066	18.823037952182027	27	97140	8	0.8793884988001066	1.3852102035374634
ann_gun_CentroidA1	220	12	12	0.28348957299540156	339	115312	10	0.8289040974135632	15.943116167451782	27	107432	10	0.8289040974135632	1.4008532574882233
ann_gun_CentroidA1	220	14	2	0.5176738876573931	153	25420	59	0.9864900897697982	25.07874855568394	11	22556	59	0.9864900897697982	3.142387343347258
ann_gun_CentroidA1	220	14	3	0.543917322838731	386	60084	28	0.9247178028619678	32.148431250555504	14	51504	28	0.9247178028619678	2.5679495155986136
ann_gun_CentroidA1	220	14	4	0.4641673683614851	390	72326	28	0.9598257932628211	26.98951204337392	16	62844	28	0.9598257932628211	2.0188427695315974
ann_gun_CentroidA1	220	14	5	0.3677930120121303	486	86012	28	0.9419607146031463	34.807306017242915	15	73846	28	0.9419607146031463	2.1021242556217223
ann_gun_CentroidA1	220	14	6	0.3316487567843497	600	104660	19	0.910141320771487	34.47142476224336	21	88726	19	0.910141320771487	2.0828370811483423
ann_gun_CentroidA1	220	14	7	0.3156143063154305	475	114504	9	0.8863212158919207	22.973868989423163	24	101026	9	0.8863212158919207	1.5041329659585814
ann_gun_CentroidA1	220	14	8	0.29717587788236577	435	119778	16	0.8578792996178117	23.050484401386544	22	108372	16	0.8578792996178117	1.883654786241223
ann_gun_CentroidA1	220	14	9	0.28601107520595054	402	127438	7	0.8645453737445561	18.782508221491423	29	116482	6	0.8645453737445561	1.6015465291974047
ann_gun_CentroidA1	220	14	10	0.2783597981332414	326	132744	6	0.8460581281663853	14.064172073593458	30	123554	6	0.8460581281663853	1.4216514087636654
ann_gun_CentroidA1	220	14	12	0.25919504794732673	229	140510	5	0.7888187716647409	10.144964892009599	29	134342	5	0.7888187716647409	1.2619322726868722
ann_gun_CentroidA1	220	16	2	0.5014670763698356	185	36560	52	0.9682694871566971	24.89832014932006	10	32268	49	0.9682694871566971	2.0836370100435517
ann_gun_CentroidA1	220	16	3	0.528596134565855	428	77424	25	0.9256066127455337	32.37356679406275	17	66072	20	0.9256066127455337	1.953515243089503
ann_gun_CentroidA1	220	16	4	0.4482167162105499	381	91664	26	0.9452493111723402	24.203715225313307	21	80656	26	0.9452493111723402	2.616389654252955
ann_gun_CentroidA1	220	16	5	0.3510698027781979	503	107828	29	0.9369833792551773	32.85814594258288	22	93472	29	0.9369833792551773	2.053772997955737
ann_gun_CentroidA1	220	16	6	0.3140490717523159	576	127380	14	0.9095191538529909	31.078215269753798	23	110168	14	0.9095191538529909	1.6860723491245222
ann_gun_CentroidA1	220	16	7	0.2976445222162082	381	137828	9	0.8879210736823393	17.31046129232957	26	125228	9	0.8879210736823393	1.4420940360856813
ann_gun_CentroidA1	220	16	8	0.2791767089859116	334	143104	13	0.8156608301484313	17.448671229224068	24	133032	13	0.8156608301484313	1.761887832192694
ann_gun_CentroidA1	220	16	9	0.2676675295580692	263	150048	10	0.8109501377655319	12.36210114656475	26	141928	10	0.8109501377655319	1.3061061239000977
ann_gun_CentroidA1	220	16	10	0.2597951834199246	188	154960	6	0.7896187005599502	8.191627410896809	28	149060	6	0.7896187005599502	1.2818416140787485
ann_gun_CentroidA1	220	16	12	0.24080475364060666	155	163512	8	0.7139809794684917	6.882588214380944	26	159220	7	0.7139809794684917	1.2809528041951828
ann_gun_CentroidA1	220	18	2	0.4886469271096041	223	44912	45	0.9873788996533641	26.920895920362636	12	39068	45	0.9873788996533641	2.9582259354724023
ann_gun_CentroidA1	220	18	3	0.5164042287593084	468	96212	24	0.9202737534441383	32.488845435961245	19	82238	24	0.9202737534441383	2.439160963469914
ann_gun_CentroidA1	220	18	4	0.4355461515831811	365	110204	32	0.9364500933250378	23.13136610079104	21	98480	32	0.9364500933250378	2.499066749622256
ann_gun_CentroidA1	220	18	5	0.3379497674288596	526	132734	19	0.9141409652475335	32.9264954226291	21	115626	18	0.9141409652475335	1.7637543329481824
ann_gun_CentroidA1	220	18	6	0.30046167580068067	518	149970	10	0.9054306283885877	26.476668740556395	25	132192	10	0.9054306283885877	1.8779664029864012
ann_gun_CentroidA1	220	18	7	0.28354099311776415	306	161520	5	0.8553906319438273	13.586258999200071	30	150502	5	0.8553906319438273	1.441471869167185
ann_gun_CentroidA1	220	18	8	0.2649804912122123	285	167750	12	0.8210825704381832	13.930583948093503	23	158120	12	0.8210825704381832	1.6013687672206915
ann_gun_CentroidA1	220	18	9	0.2532712772053333	201	174478	8	0.7824193405030664	8.901875388854323	29	167816	8	0.7824193405030664	1.341036352324238
ann_gun_CentroidA1	220	18	10	0.24535150213119306	147	180182	3	0.7456226113234379	5.871122566882944	28	175314	3	0.7456226113234379	1.1224780019553817
ann_gun_CentroidA1	220	18	12	0.22637829899855058	106	187904	4	0.6669629366278553	4.532041596302551	26	184828	4	0.6669629366278553	1.0825704381832726
ann_gun_CentroidA1	220	20	2	0.47813792517066056	210	55068	44	0.9683583681450538	29.260776819838238	13	48940	39	0.9683583681450538	2.8489912007821525
ann_gun_CentroidA1	220	20	3	0.5063600847347961	499	118572	18	0.9217847302462003	33.18656119456048	21	101880	18	0.9217847302462003	2.0947471335881254
