dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
nprs44	420	10	5	0.8962672405397704	195	56270	5	0.9437927461139897	7.7601658031088085	41	53062	5	0.9437927461139897	1.6590673575129533
nprs44	420	10	6	0.8721682965798032	110	64018	6	0.838259067357513	4.153326424870467	43	62674	6	0.838259067357513	1.6133056994818653
nprs44	420	10	7	0.858538913992659	82	74532	4	0.7893056994818652	2.957637305699482	43	73714	3	0.7893056994818652	1.522279792746114
nprs44	420	10	8	0.8437381140335635	51	80946	3	0.5751295336787565	1.7901761658031088	30	80506	3	0.5751295336787565	1.0446839378238342
nprs44	420	10	9	0.835589436679372	27	89954	2	0.43311917098445596	0.9187564766839378	24	89894	2	0.43311917098445596	0.8128082901554404
nprs44	420	10	10	0.828238993883817	19	96008	2	0.3746321243523316	0.6350259067357513	17	95968	2	0.3746321243523316	0.5640621761658031
nprs44	420	10	12	0.8168094850729967	11	110680	2	0.19158549222797927	0.3513782383419689	11	110680	2	0.19158549222797927	0.3513782383419689
nprs44	420	12	2	1.1466254780479523	436	81260	6	0.9962694300518135	17.02963730569948	43	71512	6	0.9962694300518135	1.7763316062176167
nprs44	420	12	3	0.9719321728867244	447	87992	17	0.9902176165803109	20.90138860103627	37	78400	17	0.9902176165803109	2.3555647668393784
nprs44	420	12	4	0.9169662342870475	161	99516	3	0.9392746113989637	5.86259067357513	44	96588	3	0.9392746113989637	1.5340103626943005
nprs44	420	12	5	0.8735293216435296	66	115724	4	0.6872538860103627	2.408621761658031	34	114940	3	0.6872538860103627	1.1768290155440415
nprs44	420	12	6	0.8556969141641507	15	136908	2	0.2550051813471503	0.49069430051813473	13	136860	2	0.2550051813471503	0.4205181347150259
nprs44	420	12	7	0.8374907387315034	2	149636	2	0.03494300518134715	0.03494300518134715	2	149636	2	0.03494300518134715	0.03494300518134715
nprs44	420	12	8	0.8262884523878785	5	165476	2	0.10507772020725388	0.13981347150259069	5	165476	2	0.10507772020725388	0.13981347150259069
nprs44	420	12	9	0.816651847821413	2	176552	2	0.017616580310880828	0.034984455958549224	2	176552	2	0.017616580310880828	0.034984455958549224
nprs44	420	12	10	0.8081324603702192	2	188348	2	0.017575129533678756	0.03494300518134715	2	188348	2	0.017575129533678756	0.03494300518134715
nprs44	420	12	12	0.7969452623144275	2	208556	2	0.017575129533678756	0.03494300518134715	2	208556	2	0.017575129533678756	0.03494300518134715
nprs44	420	14	2	1.0680852386369415	418	138532	4	0.9987979274611399	15.343336787564766	45	127902	4	0.9987979274611399	1.659896373056995
nprs44	420	14	3	0.9544651396588881	144	159794	5	0.8929740932642487	5.197512953367876	42	156812	5	0.8929740932642487	1.5283316062176167
nprs44	420	14	4	0.8864001430475006	46	179230	3	0.49376165803108807	1.613678756476684	24	178544	2	0.49376165803108807	0.8072124352331607
nprs44	420	14	5	0.8412761947412373	3	202134	2	0.06996891191709845	0.06996891191709845	3	202134	2	0.06996891191709845	0.06996891191709845
nprs44	420	14	6	0.8191160450359728	2	232968	2	0.035025906735751296	0.035025906735751296	2	232968	2	0.035025906735751296	0.035025906735751296
nprs44	420	14	7	0.8036365607943148	1	250656	-2147483648	0.0	0.0	1	250656	-2147483648	0.0	0.0
nprs44	420	14	8	0.7915145154918757	1	264670	-2147483648	0.0	0.0	1	264670	-2147483648	0.0	0.0
nprs44	420	14	9	0.7803866181928749	1	276402	-2147483648	0.0	0.0	1	276402	-2147483648	0.0	0.0
nprs44	420	14	10	0.7725829524544351	1	287588	-2147483648	0.0	0.0	1	287588	-2147483648	0.0	0.0
nprs44	420	14	12	0.7610524742991212	1	303324	-2147483648	0.0	0.0	1	303324	-2147483648	0.0	0.0
nprs44	420	16	2	0.9927376501013074	407	192112	8	0.9522072538860104	15.612269430051814	43	180064	8	0.9522072538860104	1.7384041450777201
nprs44	420	16	3	0.9255791531596409	19	233640	2	0.31523316062176165	0.6303419689119171	16	233528	2	0.31523316062176165	0.5253056994818653
nprs44	420	16	4	0.8543322376921119	7	262432	2	0.15009326424870467	0.2096580310880829	7	262432	2	0.15009326424870467	0.2096580310880829
nprs44	420	16	5	0.8055119594471418	1	286736	-2147483648	0.0	0.0	1	286736	-2147483648	0.0	0.0
nprs44	420	16	6	0.7781086338486818	1	312928	-2147483648	0.0	0.0	1	312928	-2147483648	0.0	0.0
nprs44	420	16	7	0.7644252431220833	1	332832	-2147483648	0.0	0.0	1	332832	-2147483648	0.0	0.0
nprs44	420	16	8	0.7530850686321764	1	344352	-2147483648	0.0	0.0	1	344352	-2147483648	0.0	0.0
nprs44	420	16	9	0.7413755799397581	1	352512	-2147483648	0.0	0.0	1	352512	-2147483648	0.0	0.0
nprs44	420	16	10	0.7320671039209405	1	359280	-2147483648	0.0	0.0	1	359280	-2147483648	0.0	0.0
nprs44	420	16	12	0.7204204769544902	1	367968	-2147483648	0.0	0.0	1	367968	-2147483648	0.0	0.0
nprs44	420	18	2	0.9311915848151031	437	237278	9	0.935958549222798	18.61077720207254	37	223094	7	0.935958549222798	1.6506113989637305
nprs44	420	18	3	0.8901143964218694	8	304096	2	0.10246632124352331	0.245139896373057	6	304024	2	0.10246632124352331	0.17496373056994818
nprs44	420	18	4	0.8236283249517968	1	336600	-2147483648	0.0	0.0	1	336600	-2147483648	0.0	0.0
nprs44	420	18	5	0.7704832405144336	1	353304	-2147483648	0.0	0.0	1	353304	-2147483648	0.0	0.0
nprs44	420	18	6	0.7394506475751845	2	376964	2	0.03490155440414508	0.03490155440414508	2	376964	2	0.03490155440414508	0.03490155440414508
nprs44	420	18	7	0.7248092340127119	1	395406	-2147483648	0.0	0.0	1	395406	-2147483648	0.0	0.0
nprs44	420	18	8	0.7144491818868156	1	404766	-2147483648	0.0	0.0	1	404766	-2147483648	0.0	0.0
nprs44	420	18	9	0.7036548516093418	1	411048	-2147483648	0.0	0.0	1	411048	-2147483648	0.0	0.0
