dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
300_signal1	380	12	8	0.5561883660145605	1553	267388	26	0.9917	56.4434	33	232140	26	0.9917	1.9425
300_signal1	380	12	9	0.544464287062462	1581	281320	14	0.9849666666666667	51.5605	41	244932	14	0.9849666666666667	1.8859666666666666
300_signal1	380	12	10	0.5393373035977812	1236	290912	14	0.9770333333333333	37.9802	48	262076	14	0.9770333333333333	1.7331
300_signal1	380	12	12	0.5241873777177547	1100	303772	9	0.9444	33.58036666666667	45	278296	9	0.9444	1.6437
300_signal1	380	14	2	0.7805232428576253	1061	147316	52	0.9999333333333333	73.65636666666667	12	125790	50	0.9999333333333333	3.192266666666667
300_signal1	380	14	3	0.6856569993622048	1237	179302	59	0.9999666666666667	75.6777	15	152884	57	0.9999666666666667	3.2521666666666667
300_signal1	380	14	4	0.6106309056855299	1782	257794	33	1.0	86.8216	45	216540	33	1.0	1.6988666666666667
300_signal1	380	14	5	0.5850252704179011	1662	268036	32	0.9995333333333334	66.387	26	226430	32	0.9995333333333334	2.4745666666666666
300_signal1	380	14	6	0.5529172866262152	1801	300304	21	0.9986333333333334	70.62843333333333	28	255360	21	0.9986333333333334	2.2775666666666665
300_signal1	380	14	7	0.5451358757930311	1468	331350	15	0.9821333333333333	46.7893	42	291564	15	0.9821333333333333	1.8500333333333334
300_signal1	380	14	8	0.526342467287635	1337	332002	20	0.9807666666666667	45.870133333333335	36	296888	20	0.9807666666666667	2.0427333333333335
300_signal1	380	14	9	0.5105680621658111	1375	345860	14	0.97	47.994733333333336	34	310210	14	0.97	1.9923
300_signal1	380	14	10	0.5082533266343675	855	359280	9	0.9521333333333334	25.202766666666665	49	336322	9	0.9521333333333334	1.5784666666666667
300_signal1	380	14	12	0.4962292720419937	631	370756	7	0.9100666666666667	18.0624	51	354110	7	0.9100666666666667	1.5524333333333333
300_signal1	380	16	2	0.7605141689775159	1259	188692	56	0.9999666666666667	76.9924	11	159144	56	0.9999666666666667	2.9037
300_signal1	380	16	3	0.6742476110887261	1527	247708	62	1.0	80.42423333333333	37	209572	62	1.0	1.8816666666666666
300_signal1	380	16	4	0.5842625454805992	1822	312948	36	0.9995333333333334	73.81046666666667	26	261624	36	0.9995333333333334	2.1248
300_signal1	380	16	5	0.5541206194514275	1514	337956	15	0.9983	52.32033333333333	34	292508	15	0.9983	2.0587333333333335
300_signal1	380	16	6	0.5186946592954312	1796	376260	22	0.9958666666666667	67.25736666666667	27	324176	22	0.9958666666666667	2.1712666666666665
300_signal1	380	16	7	0.5186746242322778	1186	401792	13	0.9620333333333333	36.791266666666665	43	365612	13	0.9620333333333333	1.7081666666666666
300_signal1	380	16	8	0.5050217885241063	922	418428	11	0.9751333333333333	27.439033333333334	49	389972	11	0.9751333333333333	1.6167666666666667
300_signal1	380	16	9	0.48892946167838747	958	428308	11	0.9529666666666666	28.899933333333333	48	399152	11	0.9529666666666666	1.7688333333333333
300_signal1	380	16	10	0.48426958310964985	465	428420	6	0.9296	12.660666666666666	56	414840	6	0.9296	1.5903
300_signal1	380	16	12	0.46781397214430187	418	440504	7	0.8861666666666667	11.591566666666667	48	428184	7	0.8861666666666667	1.5004666666666666
300_signal1	380	18	2	0.7442551842703526	1312	226840	52	0.9999666666666667	73.8833	11	190878	52	0.9999666666666667	2.5128
300_signal1	380	18	3	0.664935739745649	1577	295924	48	0.9996333333333334	73.32756666666667	19	248904	48	0.9996333333333334	2.4974666666666665
300_signal1	380	18	4	0.5714764774528599	1749	381600	32	0.999	69.42776666666667	21	325860	32	0.999	2.2549333333333332
300_signal1	380	18	5	0.5389705163389279	1355	409654	12	0.9976666666666667	44.74693333333333	39	362734	12	0.9976666666666667	1.8405333333333334
300_signal1	380	18	6	0.4957813874057324	1673	443616	24	0.9844333333333334	60.7875	27	387994	24	0.9844333333333334	2.0581
300_signal1	380	18	7	0.4916774024425488	867	465278	9	0.9557666666666667	25.249766666666666	51	435422	9	0.9557666666666667	1.6544333333333334
300_signal1	380	18	8	0.4779568471007821	710	476656	13	0.9691	21.402466666666665	49	452788	13	0.9691	1.7192
300_signal1	380	18	9	0.46246572487244736	812	493744	9	0.9469666666666666	24.2595	47	466080	9	0.9469666666666666	1.6162333333333334
300_signal1	380	18	10	0.46104513298313016	319	489550	6	0.8582	8.628733333333333	52	479420	6	0.8582	1.5141
300_signal1	380	18	12	0.44886703362599256	151	504312	5	0.7326	3.952566666666667	49	500552	5	0.7326	1.2833
300_signal1	380	20	2	0.7291491629923775	1422	278156	52	0.9998	80.5623	12	234972	52	0.9998	2.856866666666667
300_signal1	380	20	3	0.6560666236434571	1820	375816	36	0.9989	79.24543333333334	22	315124	36	0.9989	2.6125
300_signal1	380	20	4	0.5615434000335816	1886	468464	26	0.9998	71.20016666666666	26	401448	26	0.9998	2.1698333333333335
300_signal1	380	20	5	0.5298099987760376	1000	464056	19	0.9964333333333333	32.1939	41	426672	19	0.9964333333333333	1.8005333333333333
300_signal1	380	20	6	0.4841951427868245	1590	521532	17	0.9800333333333333	55.029466666666664	38	462840	17	0.9800333333333333	2.4595333333333333
300_signal1	380	20	7	0.4781735355409378	641	533004	8	0.9323333333333333	18.187833333333334	51	508860	8	0.9323333333333333	1.5914
300_signal1	380	20	8	0.46255572960021873	534	543048	8	0.9242333333333334	16.073033333333335	52	523760	8	0.9242333333333334	1.7808
300_signal1	380	20	9	0.4436859355727401	650	557776	8	0.9086	18.572633333333332	51	532972	8	0.9086	1.6542666666666668
300_signal1	380	20	10	0.44029230920204865	199	554788	4	0.8035	5.2764	52	548768	4	0.8035	1.3605
300_signal1	380	20	12	0.4254906617353825	113	568560	4	0.6566333333333333	2.961133333333333	41	565672	3	0.6566333333333333	1.0549
300_signal1	380	22	2	0.715978951014437	1698	349716	42	1.0	90.95413333333333	33	294498	42	1.0	1.8335666666666666
300_signal1	380	22	3	0.64751109474785	1816	446186	27	0.9815333333333334	73.83523333333333	26	378122	27	0.9815333333333334	2.240066666666667
300_signal1	380	22	4	0.5512996613390051	1848	552648	19	0.9947	62.824733333333334	35	476396	19	0.9947	1.8341666666666667
300_signal1	380	22	5	0.5208412556844844	833	542406	9	0.9909333333333333	24.875866666666667	49	507364	7	0.9909333333333333	1.8093333333333332
300_signal1	380	22	6	0.4749795878085852	1448	597322	15	0.9668333333333333	48.6131	43	538344	15	0.9668333333333333	1.9615
300_signal1	380	22	7	0.46841529598194476	430	601176	5	0.8867666666666667	11.753766666666667	52	584146	5	0.8867666666666667	1.4750666666666667
300_signal1	380	22	8	0.45297771033776413	351	614238	6	0.8573666666666667	9.8575	53	600612	6	0.8573666666666667	1.5513666666666666
300_signal1	380	22	9	0.4330050930091291	411	624630	6	0.8335	11.341166666666666	48	608518	6	0.8335	1.4496
300_signal1	380	22	10	0.4292427530355721	89	625588	3	0.6317333333333334	2.2883666666666667	41	623376	3	0.6317333333333334	1.0550333333333333
300_signal1	380	22	12	0.4123648653056427	70	636312	3	0.5453333333333333	1.7792	36	634786	3	0.5453333333333333	0.9022333333333333
300_signal1	380	24	2	0.7036718794792132	1834	408728	30	1.0	89.34346666666667	39	341636	30	1.0	1.7768666666666666
300_signal1	380	24	3	0.6388087872974727	1706	507856	24	0.9766	68.27966666666667	23	436624	24	0.9766	2.2651666666666666
300_signal1	380	24	4	0.5422927286364374	1571	613316	16	0.996	51.501133333333335	42	542484	15	0.996	1.8224333333333333
300_signal1	380	24	5	0.5118696267499898	576	627688	8	0.9511	16.420633333333335	51	602056	8	0.9511	1.5777
300_signal1	380	24	6	0.46603526050230526	1183	656636	19	0.9586333333333333	38.9019	41	604016	19	0.9586333333333333	1.7593
300_signal1	380	24	7	0.4591524390001136	265	670344	4	0.8286666666666667	7.043866666666666	52	659496	4	0.8286666666666667	1.373
300_signal1	380	24	8	0.4440663075500242	253	685692	6	0.8114666666666667	6.8014	55	675624	6	0.8114666666666667	1.5248333333333333
300_signal1	380	24	9	0.4239091705487083	261	691776	5	0.7458	6.992733333333334	41	680768	5	0.7458	1.1691
